Sample name,Microbial sample,Group,Reactor type,Reactor volume,Height/diameter,Feeding strategy,Substrate,Pretreat,Co-digest,Substrate1,Sub_weight1,Substrate2,Sub_weight2,BMP,Startup time,Microaeration,T,OLR,HRT,Q,tCOD.inf,sCOD.inf,sCOD/tCOD.inf,tCOD.eff,sCOD.eff,VSS,VFA.inf,VFA.eff,FA,SRT,GAC amend,GAC config,GAC amount,Specific surface area,V GAC/V total,Hydrolysis efficiency,Acidogenesis efficiency,Methanogenesis efficiency,SMA-acetate,SMA-hydrogen
JW_29,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.25,4,0.1875,1,0.2920028,0.2920028,,0.3266472,1.5,,0.2685533,,,NoGAC,NoGAC,0,0,0,27.37865,,6.16421,,
JW_30,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.25,4,0.1875,1,0.2920028,0.2920028,,0.3266472,1.5,,0.2685533,,,NoGAC,NoGAC,0,0,0,31.31435,,7.59368,,
JW_31,JW11,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.333333333,3,0.25,1,0.2573584,0.2573584,,0.1583744,1.5,,0.1151561,,,NoGAC,NoGAC,0,0,0,34.48809,,39.60854,,
JW_32,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.333333333,3,0.25,1,0.2573584,0.2573584,,0.1583744,1.5,,0.1151561,,,NoGAC,NoGAC,0,0,0,34,,34.75484,,
JW_33,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.333333333,3,0.25,1,0.2573584,0.2573584,,0.1583744,1.5,,0.1151561,,,NoGAC,NoGAC,0,0,0,33.54052,,35.24161,,
JW_34,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.333333333,3,0.25,1,0.2573584,0.2573584,,0.1583744,1.5,,0.1151561,,,NoGAC,NoGAC,0,0,0,36.45561,,36.96156,,
JW_35,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.333333333,3,0.25,1,0.2573584,0.2573584,,0.1583744,1.5,,0.1151561,,,NoGAC,NoGAC,0,0,0,30,,39.25713,,
JW_36,JW12,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.333333333,3,0.25,1,0.272206,0.272206,,0.1930188,1.5,,0.1306313,,,NoGAC,NoGAC,0,0,0,48.17414,,48.91204,,
JW_37,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.333333333,3,0.25,1,0.272206,0.272206,,0.1930188,1.5,,0.1306313,,,NoGAC,NoGAC,0,0,0,50.26298,,34.99575,,
JW_38,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.333333333,3,0.25,1,0.272206,0.272206,,0.1930188,1.5,,0.1306313,,,NoGAC,NoGAC,0,0,0,51.09922,,37.09058,,
JW_39,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.333333333,3,0.25,1,0.272206,0.272206,,0.1930188,1.5,,0.1306313,,,NoGAC,NoGAC,0,0,0,49.65,,39.2534,,
JW_40,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.333333333,3,0.25,1,0.272206,0.272206,,0.1930188,1.5,,0.1306313,,,NoGAC,NoGAC,0,0,0,51.7899,,41.39202,,
JW_41,JW13,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.333333333,3,0.25,1,0.296952,0.296952,,0.222714,1.5,,0.1425035,,,NoGAC,NoGAC,0,0,0,41.46545,,40.2093,,
JW_42,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.333333333,3,0.25,1,0.296952,0.296952,,0.222714,1.5,,0.1425035,,,NoGAC,NoGAC,0,0,0,47.51313,,28.29948,,
JW_43,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.333333333,3,0.25,1,0.296952,0.296952,,0.222714,1.5,,0.1425035,,,NoGAC,NoGAC,0,0,0,42.08369,,30.04758,,
JW_44,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.333333333,3,0.25,1,0.296952,0.296952,,0.222714,1.5,,0.1425035,,,NoGAC,NoGAC,0,0,0,43.58369,,32.16705,,
JW_45,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.333333333,3,0.25,1,0.296952,0.296952,,0.222714,1.5,,0.1425035,,,NoGAC,NoGAC,0,0,0,48.56843,,37.67509,,
JW_46,JW14,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.333333333,3,0.25,1,0.3662408,0.3662408,,0.4305804,1.5,,0.4083371,,,NoGAC,NoGAC,0,0,0,29.7253,,9.36147,,
JW_47,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.333333333,3,0.25,1,0.3662408,0.3662408,,0.4305804,1.5,,0.4083371,,,NoGAC,NoGAC,0,0,0,44.02285,,6.5498,,
JW_48,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.333333333,3,0.25,1,0.3662408,0.3662408,,0.4305804,1.5,,0.4083371,,,NoGAC,NoGAC,0,0,0,39.01636,,7.52866,,
JW_49,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.333333333,3,0.25,1,0.3662408,0.3662408,,0.4305804,1.5,,0.4083371,,,NoGAC,NoGAC,0,0,0,47.35,,8.00936,,
JW_50,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.333333333,3,0.25,1,0.3662408,0.3662408,,0.4305804,1.5,,0.4083371,,,NoGAC,NoGAC,0,0,0,42,,8.24718,,
JW_51,JW15,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.333333333,3,0.25,1,0.3167488,0.3167488,,0.3315964,1.5,,0.2762462,,,NoGAC,NoGAC,0,0,0,27.3106,,15.92972,,
JW_52,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.333333333,3,0.25,1,0.3167488,0.3167488,,0.3315964,1.5,,0.2762462,,,NoGAC,NoGAC,0,0,0,32.63902,,11.48019,,
JW_53,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.333333333,3,0.25,1,0.3167488,0.3167488,,0.3315964,1.5,,0.2762462,,,NoGAC,NoGAC,0,0,0,31.30644,,11.81178,,
JW_54,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.333333333,3,0.25,1,0.3167488,0.3167488,,0.3315964,1.5,,0.2762462,,,NoGAC,NoGAC,0,0,0,35.43796,,12.41113,,
JW_55,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.333333333,3,0.25,1,0.3167488,0.3167488,,0.3315964,1.5,,0.2762462,,,NoGAC,NoGAC,0,0,0,23.12496,,12.84796,,
JW_56,JW16,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.5,2,0.375,1,0.2573584,0.2573584,,0.197968,1.5,,0.076,,,NoGAC,NoGAC,0,0,0,35.03869,,39.90087,,
JW_57,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.5,2,0.375,1,0.2573584,0.2573584,,0.197968,1.5,,0.076,,,NoGAC,NoGAC,0,0,0,30,,39.91636,,
JW_58,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.5,2,0.375,1,0.2573584,0.2573584,,0.197968,1.5,,0.076,,,NoGAC,NoGAC,0,0,0,34.48809,,40.00818,,
JW_59,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.5,2,0.375,1,0.2573584,0.2573584,,0.197968,1.5,,0.076,,,NoGAC,NoGAC,0,0,0,34,,39.85159,,
JW_60,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.5,2,0.375,1,0.2573584,0.2573584,,0.197968,1.5,,0.076,,,NoGAC,NoGAC,0,0,0,29,,40.24956,,
JW_61,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.5,2,0.375,1,0.2573584,0.2573584,,0.197968,1.5,,0.076,,,NoGAC,NoGAC,0,0,0,35,,39.77937,,
JW_62,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,0,20,0.5,2,0.375,1,0.2573584,0.2573584,,0.197968,1.5,,0.076,,,NoGAC,NoGAC,0,0,0,29.66448,,39.34376,,
JW_63,JW17,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.5,2,0.375,1,0.2524092,0.2524092,,0.2078664,1.5,,0.08,,,NoGAC,NoGAC,0,0,0,42.14909,,50.54865,,
JW_64,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.5,2,0.375,1,0.2524092,0.2524092,,0.2078664,1.5,,0.08,,,NoGAC,NoGAC,0,0,0,53,,45.0988,,
JW_65,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.5,2,0.375,1,0.2524092,0.2524092,,0.2078664,1.5,,0.08,,,NoGAC,NoGAC,0,0,0,53.17414,,46.71351,,
JW_66,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.5,2,0.375,1,0.2524092,0.2524092,,0.2078664,1.5,,0.08,,,NoGAC,NoGAC,0,0,0,48,,47.72568,,
JW_67,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.5,2,0.375,1,0.2524092,0.2524092,,0.2078664,1.5,,0.08,,,NoGAC,NoGAC,0,0,0,50,,50.10132,,
JW_68,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.5,2,0.375,1,0.2524092,0.2524092,,0.2078664,1.5,,0.08,,,NoGAC,NoGAC,0,0,0,42.46582,,51,,
JW_69,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,5,20,0.5,2,0.375,1,0.2524092,0.2524092,,0.2078664,1.5,,0.08,,,NoGAC,NoGAC,0,0,0,49,,50.9495,,
JW_70,JW18,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.5,2,0.375,1,0.2821044,0.2821044,,0.2029172,1.5,,0.078,,,NoGAC,NoGAC,0,0,0,31.99326,,46.06871,,
JW_71,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.5,2,0.375,1,0.2821044,0.2821044,,0.2029172,1.5,,0.078,,,NoGAC,NoGAC,0,0,0,48.56843,,40.52563,,
JW_72,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.5,2,0.375,1,0.2821044,0.2821044,,0.2029172,1.5,,0.078,,,NoGAC,NoGAC,0,0,0,41.46545,,43.15655,,
JW_73,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.5,2,0.375,1,0.2821044,0.2821044,,0.2029172,1.5,,0.078,,,NoGAC,NoGAC,0,0,0,35,,44.07246,,
JW_74,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.5,2,0.375,1,0.2821044,0.2821044,,0.2029172,1.5,,0.078,,,NoGAC,NoGAC,0,0,0,37.50993,,46.14278,,
JW_75,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.5,2,0.375,1,0.2821044,0.2821044,,0.2029172,1.5,,0.078,,,NoGAC,NoGAC,0,0,0,37.189,,47,,
JW_76,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,10,20,0.5,2,0.375,1,0.2821044,0.2821044,,0.2029172,1.5,,0.078,,,NoGAC,NoGAC,0,0,0,34.72136,,46.71015,,
JW_77,JW19,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.5,2,0.375,1,0.3019012,0.3019012,,0.4602756,1.5,,0.32,,,NoGAC,NoGAC,0,0,0,34.07046,,19.29312,,
JW_78,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.5,2,0.375,1,0.3019012,0.3019012,,0.4602756,1.5,,0.32,,,NoGAC,NoGAC,0,0,0,38.1057,,12.98983,,
JW_79,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.5,2,0.375,1,0.3019012,0.3019012,,0.4602756,1.5,,0.32,,,NoGAC,NoGAC,0,0,0,40,,13.7388,,
JW_80,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.5,2,0.375,1,0.3019012,0.3019012,,0.4602756,1.5,,0.32,,,NoGAC,NoGAC,0,0,0,31,,14.4069,,
JW_81,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.5,2,0.375,1,0.3019012,0.3019012,,0.4602756,1.5,,0.32,,,NoGAC,NoGAC,0,0,0,39,,16.57553,,
JW_82,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.5,2,0.375,1,0.3019012,0.3019012,,0.4602756,1.5,,0.32,,,NoGAC,NoGAC,0,0,0,35.99745,,18,,
JW_83,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,50,20,0.5,2,0.375,1,0.3019012,0.3019012,,0.4602756,1.5,,0.32,,,NoGAC,NoGAC,0,0,0,40.979,,19.08469,,
JW_84,JW20,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.5,2,0.375,1,0.2920028,0.2920028,,0.321698,1.5,,0.2,,,NoGAC,NoGAC,0,0,0,17,,24.6,,
JW_85,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.5,2,0.375,1,0.2920028,0.2920028,,0.321698,1.5,,0.2,,,NoGAC,NoGAC,0,0,0,23.12496,,17.70155,,
JW_86,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.5,2,0.375,1,0.2920028,0.2920028,,0.321698,1.5,,0.2,,,NoGAC,NoGAC,0,0,0,27.3106,,18.61989,,
JW_87,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.5,2,0.375,1,0.2920028,0.2920028,,0.321698,1.5,,0.2,,,NoGAC,NoGAC,0,0,0,20,,19,,
JW_88,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.5,2,0.375,1,0.2920028,0.2920028,,0.321698,1.5,,0.2,,,NoGAC,NoGAC,0,0,0,21,,21,,
JW_89,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.5,2,0.375,1,0.2920028,0.2920028,,0.321698,1.5,,0.2,,,NoGAC,NoGAC,0,0,0,18.246,,23,,
JW_90,,JW,Anaerobic sequencing batch reactors,0.75,2.227722772,Semi-continuous,Blackwater,No,No,Blackwater CT,1,None,0,,,150,20,0.5,2,0.375,1,0.2920028,0.2920028,,0.321698,1.5,,0.2,,,NoGAC,NoGAC,0,0,0,18.73097,,24,,
JW_91,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,1.5,1.5,,,,,,NoGAC,NoGAC,0,0,0,,,1.685,,
JW_92,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,1.4665128,1.4665128,,,,,,NoGAC,NoGAC,0,0,0,,,1.3,,
JW_93,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,1.6354839,1.6354839,,,,,,NoGAC,NoGAC,0,0,0,,,1.579,,
JW_94,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,1.3087248,1.3087248,,,,,,NoGAC,NoGAC,0,0,0,,,2.2,,
JW_95,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.2157534,0.2157534,,,,,,WithGAC,settled,25,1000,0.03,,,3.886,,
JW_96,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.3523491,0.3523491,,,,,,WithGAC,settled,25,1000,0.03,,,14,,
JW_97,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.3617397,0.3617397,,,,,,WithGAC,settled,25,1000,0.03,,,28.957,,
JW_98,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.251613,0.251613,,,,,,WithGAC,settled,25,1000,0.03,,,39.568,,
JW_99,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.1849314,0.1849314,,,,,,WithGAC,fluidized,25,1000,0.5,,,4.619,,
JW_100,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.3020133,0.3020133,,,,,,WithGAC,fluidized,25,1000,0.5,,,17,,
JW_101,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.3128559,0.3128559,,,,,,WithGAC,fluidized,25,1000,0.5,,,31.562,,
JW_102,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,0.5,6,0.333333333,3,3,1,0.15,0.15,,,,,,WithGAC,fluidized,25,1000,0.5,,,41.21,,
JW_103,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,1.4652636,1.4652636,,,,,,NoGAC,NoGAC,0,0,0,,,5.062,,
JW_104,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,1.4826318,1.4826318,,,,,,NoGAC,NoGAC,0,0,0,,,5.122,,
JW_105,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,1.7158833,1.7158833,,,,,,NoGAC,NoGAC,0,0,0,,,7.016,,
JW_106,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,1.9004928,1.9004928,,,,,,NoGAC,NoGAC,0,0,0,,,8.475,,
JW_107,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.3803994,0.3803994,,,,,,WithGAC,settled,25,1000,0.03,,,29.644,,
JW_108,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.2370969,0.2370969,,,,,,WithGAC,settled,25,1000,0.03,,,37.401,,
JW_109,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.4209678,0.4209678,,,,,,WithGAC,settled,25,1000,0.03,,,41.452,,
JW_110,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.5815311,0.5815311,,,,,,WithGAC,settled,25,1000,0.03,,,48.292,,
JW_111,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.2197287,0.2197287,,,,,,WithGAC,fluidized,25,1000,0.5,,,30.476,,
JW_112,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.1887096,0.1887096,,,,,,WithGAC,fluidized,25,1000,0.5,,,39.407,,
JW_113,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.3967743,0.3967743,,,,,,WithGAC,fluidized,25,1000,0.5,,,44.886,,
JW_114,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.2,2.5,0.8,3,3,1,0.4033599,0.4033599,,,,,,WithGAC,fluidized,25,1000,0.5,,,51.253,,
JW_115,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.9722784,0.9722784,,,,,,NoGAC,NoGAC,0,0,0,,,37,,
JW_116,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.9865773,0.9865773,,,,,,NoGAC,NoGAC,0,0,0,,,41.061,,
JW_117,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.97758,0.97758,,,,,,NoGAC,NoGAC,0,0,0,,,43.208,,
JW_118,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.9387096,0.9387096,,,,,,NoGAC,NoGAC,0,0,0,,,42.093,0.001428571,0.037142857
JW_119,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.1604499,0.1604499,,,,,,WithGAC,settled,25,1000,0.03,,,66,,
JW_120,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.2315436,0.2315436,,,,,,WithGAC,settled,25,1000,0.03,,,64.62,,
JW_121,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.2177778,0.2177778,,,,,,WithGAC,settled,25,1000,0.03,,,65.168,,
JW_122,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.2177418,0.2177418,,,,,,WithGAC,settled,25,1000,0.03,,,64.581,0.03,0.041428571
JW_123,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.0981858,0.0981858,,,,,,WithGAC,fluidized,25,1000,0.5,,,76.999,,
JW_124,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.1610739,0.1610739,,,,,,WithGAC,fluidized,25,1000,0.5,,,75.345,,
JW_125,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.1766418,0.1766418,,,,,,WithGAC,fluidized,25,1000,0.5,,,75.346,,
JW_126,,JW,UASB,2,3,Continuous,Glucose,No,No,glucose,1,None,0,100,,0,20,1.5,2,1,3,3,1,0.1703226,0.1703226,,,,,,WithGAC,fluidized,25,1000,0.5,,,76.461,0.011428571,0.047142857
LZ_01,LZ01,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,0.4,8,0.125,2.8,1.96,0.7,0.91084,0.6922384,9.1,,0.09171,279.9100308,300,NoGAC,NoGAC,0,0,0,0,,13.89,0.182,0.203
LZ_02,LZ02_ave,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,0.4,8,0.125,2.8,1.96,0.7,0.33768,0.2566368,9.7,,0.00926,260.3317877,300,WithGAC,settled,20,637.5,0.03,0,,29.44,0.079,0.134
LZ_03,LZ03,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,0.95,4,0.25,3.8,2.4434,0.643,0.55632,0.4951248,11.32,,0.0514,265.6957854,156,NoGAC,NoGAC,0,0,0,4.508683473,,52.88,0.08,0.221
LZ_04,LZ04_ave,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,0.95,4,0.25,3.8,2.4434,0.643,0.28538,0.2539882,8.45,,0.00692,176.2096593,156,WithGAC,settled,20,637.5,0.03,2.643977591,,58.56,0.044,0.249
LZ_05,LZ05,LZ,UASB,1,5.833333333,Continuous,Blackwater,No,No,Blackwater,1,None,0,,30,,35,2.25,2,0.5,4.6,2.5,0.543478261,0.8,0.6,9.15,0.4,0.06,0.9,82,NoGAC,NoGAC,0,0,0,24.96190476,,52.7,0.035,0.342
